Treatment,Replicate,Date,Species,abundance,plot.weight,plotID,Density,Day,Family
BQ,2,2022-11-25,Siganus doliatus,0,177.2,BQ2,9,1,Siganidae
BQ,2,2022-11-25,Siganus fuscescens,0,177.2,BQ2,9,1,Siganidae
BQ,2,2022-11-26,Halichoeres miniatus,2,177.2,BQ2,9,2,Labridae
BQ,2,2022-11-26,Lethrinus atkinsoni,0,177.2,BQ2,9,2,Lethrinidae
BQ,2,2022-11-26,Petroscirtes sp.,0,177.2,BQ2,9,2,Blenniidae
BQ,2,2022-11-26,Pomacentrus tripunctatus,1,177.2,BQ2,9,2,Pomacentridae
BQ,2,2022-11-26,Siganus doliatus,1,177.2,BQ2,9,2,Siganidae
BQ,2,2022-11-26,Siganus fuscescens,0,177.2,BQ2,9,2,Siganidae
BQ,2,2022-11-27,Halichoeres miniatus,1,177.2,BQ2,9,3,Labridae
BQ,2,2022-11-27,Lethrinus atkinsoni,0,177.2,BQ2,9,3,Lethrinidae
BQ,2,2022-11-27,Petroscirtes sp.,1,177.2,BQ2,9,3,Blenniidae
BQ,2,2022-11-27,Pomacentrus tripunctatus,0,177.2,BQ2,9,3,Pomacentridae
BQ,2,2022-11-27,Siganus doliatus,1,177.2,BQ2,9,3,Siganidae
BQ,2,2022-11-27,Siganus fuscescens,0,177.2,BQ2,9,3,Siganidae
BQ,2,2022-11-28,Halichoeres miniatus,3,177.2,BQ2,9,4,Labridae
BQ,2,2022-11-28,Lethrinus atkinsoni,0,177.2,BQ2,9,4,Lethrinidae
BQ,2,2022-11-28,Petroscirtes sp.,1,177.2,BQ2,9,4,Blenniidae
BQ,2,2022-11-28,Pomacentrus tripunctatus,1,177.2,BQ2,9,4,Pomacentridae
BQ,2,2022-11-28,Siganus doliatus,1,177.2,BQ2,9,4,Siganidae
BQ,2,2022-11-28,Siganus fuscescens,1,177.2,BQ2,9,4,Siganidae
BQ,2,2022-11-29,Halichoeres miniatus,3,177.2,BQ2,9,5,Labridae
BQ,2,2022-11-29,Lethrinus atkinsoni,0,177.2,BQ2,9,5,Lethrinidae
BQ,2,2022-11-29,Petroscirtes sp.,1,177.2,BQ2,9,5,Blenniidae
BQ,2,2022-11-29,Pomacentrus tripunctatus,0,177.2,BQ2,9,5,Pomacentridae
BQ,2,2022-11-29,Siganus doliatus,0,177.2,BQ2,9,5,Siganidae
BQ,2,2022-11-29,Siganus fuscescens,2,177.2,BQ2,9,5,Siganidae
BQ,2,2022-11-30,Halichoeres miniatus,4,177.2,BQ2,9,6,Labridae
BQ,2,2022-11-30,Lethrinus atkinsoni,0,177.2,BQ2,9,6,Lethrinidae
BQ,2,2022-11-30,Petroscirtes sp.,0,177.2,BQ2,9,6,Blenniidae
BQ,2,2022-11-30,Pomacentrus tripunctatus,0,177.2,BQ2,9,6,Pomacentridae
BQ,2,2022-11-30,Siganus doliatus,0,177.2,BQ2,9,6,Siganidae
BQ,2,2022-11-30,Siganus fuscescens,0,177.2,BQ2,9,6,Siganidae
BQ,2,2022-12-01,Halichoeres miniatus,4,177.2,BQ2,9,7,Labridae
BQ,2,2022-12-01,Lethrinus atkinsoni,0,177.2,BQ2,9,7,Lethrinidae
BQ,2,2022-12-01,Petroscirtes sp.,0,177.2,BQ2,9,7,Blenniidae
BQ,2,2022-12-01,Pomacentrus tripunctatus,0,177.2,BQ2,9,7,Pomacentridae
BQ,2,2022-12-01,Siganus doliatus,0,177.2,BQ2,9,7,Siganidae
BQ,2,2022-12-01,Siganus fuscescens,0,177.2,BQ2,9,7,Siganidae
BQ,2,2022-12-02,Halichoeres miniatus,3,177.2,BQ2,9,8,Labridae
BQ,2,2022-12-02,Lethrinus atkinsoni,0,177.2,BQ2,9,8,Lethrinidae
BQ,2,2022-12-02,Petroscirtes sp.,0,177.2,BQ2,9,8,Blenniidae
BQ,2,2022-12-02,Pomacentrus tripunctatus,0,177.2,BQ2,9,8,Pomacentridae
BQ,2,2022-12-02,Siganus doliatus,0,177.2,BQ2,9,8,Siganidae
BQ,2,2022-12-02,Siganus fuscescens,2,177.2,BQ2,9,8,Siganidae
BQ,2,2022-12-03,Halichoeres miniatus,4,177.2,BQ2,9,9,Labridae
BQ,2,2022-12-03,Lethrinus atkinsoni,0,177.2,BQ2,9,9,Lethrinidae
BQ,2,2022-12-03,Petroscirtes sp.,0,177.2,BQ2,9,9,Blenniidae
BQ,2,2022-12-03,Pomacentrus tripunctatus,1,177.2,BQ2,9,9,Pomacentridae
BQ,2,2022-12-03,Siganus doliatus,0,177.2,BQ2,9,9,Siganidae
BQ,2,2022-12-03,Siganus fuscescens,1,177.2,BQ2,9,9,Siganidae
BQ,2,2022-12-04,Halichoeres miniatus,4,177.2,BQ2,9,10,Labridae
BQ,2,2022-12-04,Lethrinus atkinsoni,0,177.2,BQ2,9,10,Lethrinidae
BQ,2,2022-12-04,Petroscirtes sp.,0,177.2,BQ2,9,10,Blenniidae
BQ,2,2022-12-04,Pomacentrus tripunctatus,1,177.2,BQ2,9,10,Pomacentridae
BQ,2,2022-12-04,Siganus doliatus,0,177.2,BQ2,9,10,Siganidae
BQ,2,2022-12-04,Siganus fuscescens,1,177.2,BQ2,9,10,Siganidae
BQ,2,2022-12-05,Halichoeres miniatus,5,177.2,BQ2,9,11,Labridae
BQ,2,2022-12-05,Lethrinus atkinsoni,0,177.2,BQ2,9,11,Lethrinidae
BQ,2,2022-12-05,Petroscirtes sp.,0,177.2,BQ2,9,11,Blenniidae
BQ,2,2022-12-05,Pomacentrus tripunctatus,2,177.2,BQ2,9,11,Pomacentridae
BQ,2,2022-12-05,Siganus doliatus,0,177.2,BQ2,9,11,Siganidae
BQ,2,2022-12-05,Siganus fuscescens,0,177.2,BQ2,9,11,Siganidae
BQ,2,2022-12-06,Halichoeres miniatus,4,177.2,BQ2,9,12,Labridae
BQ,2,2022-12-06,Lethrinus atkinsoni,0,177.2,BQ2,9,12,Lethrinidae
BQ,2,2022-12-06,Petroscirtes sp.,1,177.2,BQ2,9,12,Blenniidae
BQ,2,2022-12-06,Pomacentrus tripunctatus,1,177.2,BQ2,9,12,Pomacentridae
BQ,2,2022-12-06,Siganus doliatus,0,177.2,BQ2,9,12,Siganidae
BQ,2,2022-12-06,Siganus fuscescens,0,177.2,BQ2,9,12,Siganidae
BQ,2,2022-12-07,Halichoeres miniatus,4,177.2,BQ2,9,13,Labridae
BQ,2,2022-12-07,Lethrinus atkinsoni,0,177.2,BQ2,9,13,Lethrinidae
BQ,2,2022-12-07,Petroscirtes sp.,2,177.2,BQ2,9,13,Blenniidae
BQ,2,2022-12-07,Pomacentrus tripunctatus,0,177.2,BQ2,9,13,Pomacentridae
BQ,2,2022-12-07,Siganus doliatus,0,177.2,BQ2,9,13,Siganidae
BQ,2,2022-12-07,Siganus fuscescens,1,177.2,BQ2,9,13,Siganidae
BQ,2,2022-12-08,Halichoeres miniatus,2,177.2,BQ2,9,14,Labridae
BQ,2,2022-12-08,Lethrinus atkinsoni,0,177.2,BQ2,9,14,Lethrinidae
BQ,2,2022-12-08,Petroscirtes sp.,0,177.2,BQ2,9,14,Blenniidae
BQ,2,2022-12-08,Pomacentrus tripunctatus,1,177.2,BQ2,9,14,Pomacentridae
BQ,2,2022-12-08,Siganus doliatus,2,177.2,BQ2,9,14,Siganidae
BQ,2,2022-12-08,Siganus fuscescens,0,177.2,BQ2,9,14,Siganidae
BQ,2,2022-12-09,Halichoeres miniatus,8,177.2,BQ2,9,15,Labridae
BQ,2,2022-12-09,Lethrinus atkinsoni,0,177.2,BQ2,9,15,Lethrinidae
BQ,2,2022-12-09,Petroscirtes sp.,2,177.2,BQ2,9,15,Blenniidae
BQ,2,2022-12-09,Pomacentrus tripunctatus,1,177.2,BQ2,9,15,Pomacentridae
BQ,2,2022-12-09,Siganus doliatus,1,177.2,BQ2,9,15,Siganidae
BQ,2,2022-12-09,Siganus fuscescens,0,177.2,BQ2,9,15,Siganidae
BQ,2,2022-12-10,Halichoeres miniatus,4,177.2,BQ2,9,16,Labridae
BQ,2,2022-12-10,Lethrinus atkinsoni,0,177.2,BQ2,9,16,Lethrinidae
BQ,2,2022-12-10,Petroscirtes sp.,1,177.2,BQ2,9,16,Blenniidae
BQ,2,2022-12-10,Pomacentrus tripunctatus,0,177.2,BQ2,9,16,Pomacentridae
BQ,2,2022-12-10,Siganus doliatus,0,177.2,BQ2,9,16,Siganidae
BQ,2,2022-12-10,Siganus fuscescens,0,177.2,BQ2,9,16,Siganidae
BQ,2,2022-12-11,Halichoeres miniatus,3,177.2,BQ2,9,17,Labridae
BQ,2,2022-12-11,Lethrinus atkinsoni,0,177.2,BQ2,9,17,Lethrinidae
BQ,2,2022-12-11,Petroscirtes sp.,0,177.2,BQ2,9,17,Blenniidae
BQ,2,2022-12-11,Pomacentrus tripunctatus,1,177.2,BQ2,9,17,Pomacentridae
BQ,2,2022-12-11,Siganus doliatus,0,177.2,BQ2,9,17,Siganidae
BQ,2,2022-12-11,Siganus fuscescens,0,177.2,BQ2,9,17,Siganidae
BQ,2,2022-12-12,Halichoeres miniatus,2,177.2,BQ2,9,18,Labridae
BQ,2,2022-12-12,Lethrinus atkinsoni,0,177.2,BQ2,9,18,Lethrinidae
BQ,2,2022-12-12,Petroscirtes sp.,3,177.2,BQ2,9,18,Blenniidae
BQ,2,2022-12-12,Pomacentrus tripunctatus,0,177.2,BQ2,9,18,Pomacentridae
BQ,2,2022-12-12,Siganus doliatus,0,177.2,BQ2,9,18,Siganidae
BQ,2,2022-12-12,Siganus fuscescens,0,177.2,BQ2,9,18,Siganidae
BQ,3,2022-11-25,Halichoeres miniatus,1,185.4,BQ3,9,1,Labridae
BQ,3,2022-11-25,Lethrinus atkinsoni,0,185.4,BQ3,9,1,Lethrinidae
BQ,3,2022-11-25,Petroscirtes sp.,0,185.4,BQ3,9,1,Blenniidae
BQ,3,2022-11-25,Pomacentrus tripunctatus,0,185.4,BQ3,9,1,Pomacentridae
BQ,3,2022-11-25,Siganus doliatus,0,185.4,BQ3,9,1,Siganidae
BQ,3,2022-11-25,Siganus fuscescens,0,185.4,BQ3,9,1,Siganidae
BQ,3,2022-11-26,Halichoeres miniatus,3,185.4,BQ3,9,2,Labridae
BQ,3,2022-11-26,Lethrinus atkinsoni,0,185.4,BQ3,9,2,Lethrinidae
BQ,3,2022-11-26,Petroscirtes sp.,0,185.4,BQ3,9,2,Blenniidae
BQ,3,2022-11-26,Pomacentrus tripunctatus,0,185.4,BQ3,9,2,Pomacentridae
BQ,3,2022-11-26,Siganus doliatus,1,185.4,BQ3,9,2,Siganidae
BQ,3,2022-11-26,Siganus fuscescens,0,185.4,BQ3,9,2,Siganidae
BQ,3,2022-11-27,Halichoeres miniatus,5,185.4,BQ3,9,3,Labridae
BQ,3,2022-11-27,Lethrinus atkinsoni,0,185.4,BQ3,9,3,Lethrinidae
BQ,3,2022-11-27,Petroscirtes sp.,1,185.4,BQ3,9,3,Blenniidae
BQ,3,2022-11-27,Pomacentrus tripunctatus,0,185.4,BQ3,9,3,Pomacentridae
BQ,3,2022-11-27,Siganus doliatus,0,185.4,BQ3,9,3,Siganidae
BQ,3,2022-11-27,Siganus fuscescens,0,185.4,BQ3,9,3,Siganidae
BQ,3,2022-11-28,Halichoeres miniatus,3,185.4,BQ3,9,4,Labridae
BQ,3,2022-11-28,Lethrinus atkinsoni,0,185.4,BQ3,9,4,Lethrinidae
BQ,3,2022-11-28,Petroscirtes sp.,2,185.4,BQ3,9,4,Blenniidae
BQ,3,2022-11-28,Pomacentrus tripunctatus,0,185.4,BQ3,9,4,Pomacentridae
BQ,3,2022-11-28,Siganus doliatus,1,185.4,BQ3,9,4,Siganidae
BQ,3,2022-11-28,Siganus fuscescens,0,185.4,BQ3,9,4,Siganidae
BQ,3,2022-11-29,Halichoeres miniatus,4,185.4,BQ3,9,5,Labridae
BQ,3,2022-11-29,Lethrinus atkinsoni,0,185.4,BQ3,9,5,Lethrinidae
BQ,3,2022-11-29,Petroscirtes sp.,1,185.4,BQ3,9,5,Blenniidae
BQ,3,2022-11-29,Pomacentrus tripunctatus,0,185.4,BQ3,9,5,Pomacentridae
BQ,3,2022-11-29,Siganus doliatus,0,185.4,BQ3,9,5,Siganidae
BQ,3,2022-11-29,Siganus fuscescens,0,185.4,BQ3,9,5,Siganidae
BQ,3,2022-11-30,Halichoeres miniatus,4,185.4,BQ3,9,6,Labridae
BQ,3,2022-11-30,Lethrinus atkinsoni,0,185.4,BQ3,9,6,Lethrinidae
BQ,3,2022-11-30,Petroscirtes sp.,0,185.4,BQ3,9,6,Blenniidae
BQ,3,2022-11-30,Pomacentrus tripunctatus,0,185.4,BQ3,9,6,Pomacentridae
BQ,3,2022-11-30,Siganus doliatus,0,185.4,BQ3,9,6,Siganidae
BQ,3,2022-11-30,Siganus fuscescens,0,185.4,BQ3,9,6,Siganidae
BQ,3,2022-12-01,Halichoeres miniatus,3,185.4,BQ3,9,7,Labridae
BQ,3,2022-12-01,Lethrinus atkinsoni,0,185.4,BQ3,9,7,Lethrinidae
BQ,3,2022-12-01,Petroscirtes sp.,0,185.4,BQ3,9,7,Blenniidae
BQ,3,2022-12-01,Pomacentrus tripunctatus,1,185.4,BQ3,9,7,Pomacentridae
BQ,3,2022-12-01,Siganus doliatus,0,185.4,BQ3,9,7,Siganidae
BQ,3,2022-12-01,Siganus fuscescens,0,185.4,BQ3,9,7,Siganidae
BQ,3,2022-12-02,Halichoeres miniatus,7,185.4,BQ3,9,8,Labridae
BQ,3,2022-12-02,Lethrinus atkinsoni,0,185.4,BQ3,9,8,Lethrinidae
BQ,3,2022-12-02,Petroscirtes sp.,2,185.4,BQ3,9,8,Blenniidae
BQ,3,2022-12-02,Pomacentrus tripunctatus,0,185.4,BQ3,9,8,Pomacentridae
BQ,3,2022-12-02,Siganus doliatus,0,185.4,BQ3,9,8,Siganidae
BQ,3,2022-12-02,Siganus fuscescens,1,185.4,BQ3,9,8,Siganidae
BQ,3,2022-12-03,Halichoeres miniatus,3,185.4,BQ3,9,9,Labridae
BQ,3,2022-12-03,Lethrinus atkinsoni,0,185.4,BQ3,9,9,Lethrinidae
BQ,3,2022-12-03,Petroscirtes sp.,3,185.4,BQ3,9,9,Blenniidae
BQ,3,2022-12-03,Pomacentrus tripunctatus,1,185.4,BQ3,9,9,Pomacentridae
BQ,3,2022-12-03,Siganus doliatus,0,185.4,BQ3,9,9,Siganidae
BQ,3,2022-12-03,Siganus fuscescens,0,185.4,BQ3,9,9,Siganidae
BQ,3,2022-12-04,Halichoeres miniatus,3,185.4,BQ3,9,10,Labridae
BQ,3,2022-12-04,Lethrinus atkinsoni,0,185.4,BQ3,9,10,Lethrinidae
BQ,3,2022-12-04,Petroscirtes sp.,1,185.4,BQ3,9,10,Blenniidae
BQ,3,2022-12-04,Pomacentrus tripunctatus,1,185.4,BQ3,9,10,Pomacentridae
BQ,3,2022-12-04,Siganus doliatus,0,185.4,BQ3,9,10,Siganidae
BQ,3,2022-12-04,Siganus fuscescens,0,185.4,BQ3,9,10,Siganidae
BQ,3,2022-12-05,Halichoeres miniatus,5,185.4,BQ3,9,11,Labridae
BQ,3,2022-12-05,Lethrinus atkinsoni,1,185.4,BQ3,9,11,Lethrinidae
BQ,3,2022-12-05,Petroscirtes sp.,0,185.4,BQ3,9,11,Blenniidae
BQ,3,2022-12-05,Pomacentrus tripunctatus,2,185.4,BQ3,9,11,Pomacentridae
BQ,3,2022-12-05,Siganus doliatus,0,185.4,BQ3,9,11,Siganidae
BQ,3,2022-12-05,Siganus fuscescens,0,185.4,BQ3,9,11,Siganidae
BQ,3,2022-12-06,Halichoeres miniatus,4,185.4,BQ3,9,12,Labridae
BQ,3,2022-12-06,Lethrinus atkinsoni,0,185.4,BQ3,9,12,Lethrinidae
BQ,3,2022-12-06,Petroscirtes sp.,0,185.4,BQ3,9,12,Blenniidae
BQ,3,2022-12-06,Pomacentrus tripunctatus,1,185.4,BQ3,9,12,Pomacentridae
BQ,3,2022-12-06,Siganus doliatus,0,185.4,BQ3,9,12,Siganidae
BQ,3,2022-12-06,Siganus fuscescens,0,185.4,BQ3,9,12,Siganidae
BQ,3,2022-12-07,Halichoeres miniatus,6,185.4,BQ3,9,13,Labridae
BQ,3,2022-12-07,Lethrinus atkinsoni,0,185.4,BQ3,9,13,Lethrinidae
BQ,3,2022-12-07,Petroscirtes sp.,0,185.4,BQ3,9,13,Blenniidae
BQ,3,2022-12-07,Pomacentrus tripunctatus,1,185.4,BQ3,9,13,Pomacentridae
BQ,3,2022-12-07,Siganus doliatus,0,185.4,BQ3,9,13,Siganidae
BQ,3,2022-12-07,Siganus fuscescens,0,185.4,BQ3,9,13,Siganidae
BQ,3,2022-12-08,Halichoeres miniatus,0,185.4,BQ3,9,14,Labridae
BQ,3,2022-12-08,Lethrinus atkinsoni,4,185.4,BQ3,9,14,Lethrinidae
BQ,3,2022-12-08,Petroscirtes sp.,0,185.4,BQ3,9,14,Blenniidae
BQ,3,2022-12-08,Pomacentrus tripunctatus,1,185.4,BQ3,9,14,Pomacentridae
BQ,3,2022-12-08,Siganus doliatus,0,185.4,BQ3,9,14,Siganidae
BQ,3,2022-12-08,Siganus fuscescens,0,185.4,BQ3,9,14,Siganidae
BQ,3,2022-12-09,Halichoeres miniatus,6,185.4,BQ3,9,15,Labridae
BQ,3,2022-12-09,Lethrinus atkinsoni,0,185.4,BQ3,9,15,Lethrinidae
BQ,3,2022-12-09,Petroscirtes sp.,0,185.4,BQ3,9,15,Blenniidae
BQ,3,2022-12-09,Pomacentrus tripunctatus,1,185.4,BQ3,9,15,Pomacentridae
BQ,3,2022-12-09,Siganus doliatus,0,185.4,BQ3,9,15,Siganidae
BQ,3,2022-12-09,Siganus fuscescens,1,185.4,BQ3,9,15,Siganidae
BQ,3,2022-12-10,Halichoeres miniatus,5,185.4,BQ3,9,16,Labridae
BQ,3,2022-12-10,Lethrinus atkinsoni,0,185.4,BQ3,9,16,Lethrinidae
BQ,3,2022-12-10,Petroscirtes sp.,0,185.4,BQ3,9,16,Blenniidae
BQ,3,2022-12-10,Pomacentrus tripunctatus,1,185.4,BQ3,9,16,Pomacentridae
BQ,3,2022-12-10,Siganus doliatus,0,185.4,BQ3,9,16,Siganidae
BQ,3,2022-12-10,Siganus fuscescens,0,185.4,BQ3,9,16,Siganidae
BQ,3,2022-12-11,Halichoeres miniatus,4,185.4,BQ3,9,17,Labridae
BQ,3,2022-12-11,Lethrinus atkinsoni,0,185.4,BQ3,9,17,Lethrinidae
BQ,3,2022-12-11,Petroscirtes sp.,0,185.4,BQ3,9,17,Blenniidae
BQ,3,2022-12-11,Pomacentrus tripunctatus,1,185.4,BQ3,9,17,Pomacentridae
BQ,3,2022-12-11,Siganus doliatus,1,185.4,BQ3,9,17,Siganidae
BQ,3,2022-12-11,Siganus fuscescens,0,185.4,BQ3,9,17,Siganidae
BQ,3,2022-12-12,Halichoeres miniatus,5,185.4,BQ3,9,18,Labridae
BQ,3,2022-12-12,Lethrinus atkinsoni,0,185.4,BQ3,9,18,Lethrinidae
BQ,3,2022-12-12,Petroscirtes sp.,0,185.4,BQ3,9,18,Blenniidae
BQ,3,2022-12-12,Pomacentrus tripunctatus,1,185.4,BQ3,9,18,Pomacentridae
BQ,3,2022-12-12,Siganus doliatus,0,185.4,BQ3,9,18,Siganidae
BQ,3,2022-12-12,Siganus fuscescens,0,185.4,BQ3,9,18,Siganidae
BQ,4,2022-11-25,Halichoeres miniatus,1,148,BQ4,9,1,Labridae
BQ,4,2022-11-25,Lethrinus atkinsoni,0,148,BQ4,9,1,Lethrinidae
BQ,4,2022-11-25,Petroscirtes sp.,0,148,BQ4,9,1,Blenniidae
BQ,4,2022-11-25,Pomacentrus tripunctatus,0,148,BQ4,9,1,Pomacentridae
BQ,4,2022-11-25,Siganus doliatus,1,148,BQ4,9,1,Siganidae
BQ,4,2022-11-25,Siganus fuscescens,0,148,BQ4,9,1,Siganidae
BQ,4,2022-11-26,Halichoeres miniatus,1,148,BQ4,9,2,Labridae
BQ,4,2022-11-26,Lethrinus atkinsoni,0,148,BQ4,9,2,Lethrinidae
BQ,4,2022-11-26,Petroscirtes sp.,0,148,BQ4,9,2,Blenniidae
BQ,4,2022-11-26,Pomacentrus tripunctatus,0,148,BQ4,9,2,Pomacentridae
BQ,4,2022-11-26,Siganus doliatus,0,148,BQ4,9,2,Siganidae
BQ,4,2022-11-26,Siganus fuscescens,0,148,BQ4,9,2,Siganidae
BQ,4,2022-11-27,Halichoeres miniatus,4,148,BQ4,9,3,Labridae
BQ,4,2022-11-27,Lethrinus atkinsoni,0,148,BQ4,9,3,Lethrinidae
BQ,4,2022-11-27,Petroscirtes sp.,0,148,BQ4,9,3,Blenniidae
BQ,4,2022-11-27,Pomacentrus tripunctatus,0,148,BQ4,9,3,Pomacentridae
BQ,4,2022-11-27,Siganus doliatus,0,148,BQ4,9,3,Siganidae
BQ,4,2022-11-27,Siganus fuscescens,0,148,BQ4,9,3,Siganidae
BQ,4,2022-11-28,Halichoeres miniatus,1,148,BQ4,9,4,Labridae
BQ,4,2022-11-28,Lethrinus atkinsoni,0,148,BQ4,9,4,Lethrinidae
BQ,4,2022-11-28,Petroscirtes sp.,0,148,BQ4,9,4,Blenniidae
BQ,4,2022-11-28,Pomacentrus tripunctatus,0,148,BQ4,9,4,Pomacentridae
BQ,4,2022-11-28,Siganus doliatus,0,148,BQ4,9,4,Siganidae
BQ,4,2022-11-28,Siganus fuscescens,0,148,BQ4,9,4,Siganidae
BQ,4,2022-11-29,Halichoeres miniatus,0,148,BQ4,9,5,Labridae
BQ,4,2022-11-29,Lethrinus atkinsoni,0,148,BQ4,9,5,Lethrinidae
BQ,4,2022-11-29,Petroscirtes sp.,0,148,BQ4,9,5,Blenniidae
BQ,4,2022-11-29,Pomacentrus tripunctatus,0,148,BQ4,9,5,Pomacentridae
BQ,4,2022-11-29,Siganus doliatus,1,148,BQ4,9,5,Siganidae
BQ,4,2022-11-29,Siganus fuscescens,0,148,BQ4,9,5,Siganidae
BQ,4,2022-11-30,Halichoeres miniatus,2,148,BQ4,9,6,Labridae
BQ,4,2022-11-30,Lethrinus atkinsoni,0,148,BQ4,9,6,Lethrinidae
BQ,4,2022-11-30,Petroscirtes sp.,0,148,BQ4,9,6,Blenniidae
BQ,4,2022-11-30,Pomacentrus tripunctatus,0,148,BQ4,9,6,Pomacentridae
BQ,4,2022-11-30,Siganus doliatus,1,148,BQ4,9,6,Siganidae
BQ,4,2022-11-30,Siganus fuscescens,0,148,BQ4,9,6,Siganidae
BQ,4,2022-12-01,Halichoeres miniatus,2,148,BQ4,9,7,Labridae
BQ,4,2022-12-01,Lethrinus atkinsoni,0,148,BQ4,9,7,Lethrinidae
BQ,4,2022-12-01,Petroscirtes sp.,0,148,BQ4,9,7,Blenniidae
BQ,4,2022-12-01,Pomacentrus tripunctatus,0,148,BQ4,9,7,Pomacentridae
BQ,4,2022-12-01,Siganus doliatus,0,148,BQ4,9,7,Siganidae
BQ,4,2022-12-01,Siganus fuscescens,0,148,BQ4,9,7,Siganidae
BQ,4,2022-12-02,Halichoeres miniatus,4,148,BQ4,9,8,Labridae
BQ,4,2022-12-02,Lethrinus atkinsoni,0,148,BQ4,9,8,Lethrinidae
BQ,4,2022-12-02,Petroscirtes sp.,0,148,BQ4,9,8,Blenniidae
BQ,4,2022-12-02,Pomacentrus tripunctatus,0,148,BQ4,9,8,Pomacentridae
BQ,4,2022-12-02,Siganus doliatus,0,148,BQ4,9,8,Siganidae
BQ,4,2022-12-02,Siganus fuscescens,0,148,BQ4,9,8,Siganidae
BQ,4,2022-12-03,Halichoeres miniatus,3,148,BQ4,9,9,Labridae
BQ,4,2022-12-03,Lethrinus atkinsoni,0,148,BQ4,9,9,Lethrinidae
BQ,4,2022-12-03,Petroscirtes sp.,0,148,BQ4,9,9,Blenniidae
BQ,4,2022-12-03,Pomacentrus tripunctatus,0,148,BQ4,9,9,Pomacentridae
BQ,4,2022-12-03,Siganus doliatus,0,148,BQ4,9,9,Siganidae
BQ,4,2022-12-03,Siganus fuscescens,0,148,BQ4,9,9,Siganidae
BQ,4,2022-12-04,Halichoeres miniatus,3,148,BQ4,9,10,Labridae
BQ,4,2022-12-04,Lethrinus atkinsoni,0,148,BQ4,9,10,Lethrinidae
BQ,4,2022-12-04,Petroscirtes sp.,0,148,BQ4,9,10,Blenniidae
BQ,4,2022-12-04,Pomacentrus tripunctatus,0,148,BQ4,9,10,Pomacentridae
BQ,4,2022-12-04,Siganus doliatus,1,148,BQ4,9,10,Siganidae
BQ,4,2022-12-04,Siganus fuscescens,0,148,BQ4,9,10,Siganidae
BQ,4,2022-12-05,Halichoeres miniatus,3,148,BQ4,9,11,Labridae
BQ,4,2022-12-05,Lethrinus atkinsoni,1,148,BQ4,9,11,Lethrinidae
BQ,4,2022-12-05,Petroscirtes sp.,0,148,BQ4,9,11,Blenniidae
BQ,4,2022-12-05,Pomacentrus tripunctatus,0,148,BQ4,9,11,Pomacentridae
BQ,4,2022-12-05,Siganus doliatus,0,148,BQ4,9,11,Siganidae
BQ,4,2022-12-05,Siganus fuscescens,0,148,BQ4,9,11,Siganidae
BQ,4,2022-12-06,Halichoeres miniatus,3,148,BQ4,9,12,Labridae
BQ,4,2022-12-06,Lethrinus atkinsoni,0,148,BQ4,9,12,Lethrinidae
BQ,4,2022-12-06,Petroscirtes sp.,2,148,BQ4,9,12,Blenniidae
BQ,4,2022-12-06,Pomacentrus tripunctatus,0,148,BQ4,9,12,Pomacentridae
BQ,4,2022-12-06,Siganus doliatus,0,148,BQ4,9,12,Siganidae
BQ,4,2022-12-06,Siganus fuscescens,0,148,BQ4,9,12,Siganidae
BQ,4,2022-12-07,Halichoeres miniatus,3,148,BQ4,9,13,Labridae
BQ,4,2022-12-07,Lethrinus atkinsoni,0,148,BQ4,9,13,Lethrinidae
BQ,4,2022-12-07,Petroscirtes sp.,0,148,BQ4,9,13,Blenniidae
BQ,4,2022-12-07,Pomacentrus tripunctatus,0,148,BQ4,9,13,Pomacentridae
BQ,4,2022-12-07,Siganus doliatus,0,148,BQ4,9,13,Siganidae
BQ,4,2022-12-07,Siganus fuscescens,0,148,BQ4,9,13,Siganidae
BQ,4,2022-12-08,Halichoeres miniatus,2,148,BQ4,9,14,Labridae
BQ,4,2022-12-08,Lethrinus atkinsoni,0,148,BQ4,9,14,Lethrinidae
BQ,4,2022-12-08,Petroscirtes sp.,0,148,BQ4,9,14,Blenniidae
BQ,4,2022-12-08,Pomacentrus tripunctatus,0,148,BQ4,9,14,Pomacentridae
BQ,4,2022-12-08,Siganus doliatus,0,148,BQ4,9,14,Siganidae
BQ,4,2022-12-08,Siganus fuscescens,0,148,BQ4,9,14,Siganidae
BQ,4,2022-12-09,Halichoeres miniatus,4,148,BQ4,9,15,Labridae
BQ,4,2022-12-09,Lethrinus atkinsoni,0,148,BQ4,9,15,Lethrinidae
BQ,4,2022-12-09,Petroscirtes sp.,1,148,BQ4,9,15,Blenniidae
BQ,4,2022-12-09,Pomacentrus tripunctatus,0,148,BQ4,9,15,Pomacentridae
BQ,4,2022-12-09,Siganus doliatus,0,148,BQ4,9,15,Siganidae
BQ,4,2022-12-09,Siganus fuscescens,0,148,BQ4,9,15,Siganidae
BQ,4,2022-12-10,Halichoeres miniatus,5,148,BQ4,9,16,Labridae
BQ,4,2022-12-10,Lethrinus atkinsoni,0,148,BQ4,9,16,Lethrinidae
BQ,4,2022-12-10,Petroscirtes sp.,0,148,BQ4,9,16,Blenniidae
BQ,4,2022-12-10,Pomacentrus tripunctatus,0,148,BQ4,9,16,Pomacentridae
BQ,4,2022-12-10,Siganus doliatus,0,148,BQ4,9,16,Siganidae
